,Operation #,Agency Number,Operation/Caregiver Name,Address,City,State,Zip,County,Phone,Type,Status,Issue Date,Capacity,Email Address,Facility ID,Monitoring Frequency,Infant,Toddler,Preschool,School,address_composite,lat,lon,osm_address
2928,898248,,The Goddard School,1650 FRIENDSWOOD LAKES BLVD ,FRIENDSWOOD,TX,77546,GALVESTON,281-992-2400,Licensed Center - Child Care Program,Full Permit,12/18/2008,162,friendswoodtx@goddardschools.com,358662,,Y,Y,Y,Y,"1650 FRIENDSWOOD LAKES BLVD , GALVESTON County, TX 77546",29.49304436734694,-95.20582322448979,"1650, Friendswood Lakes Boulevard, Friendswood, Galveston County, Texas, 77546, United States"
2929,1504053,,The Goddard School,19406 CYPRESS NORTH HOUSTON R ,CYPRESS,TX,77433,HARRIS,281-758-3888,Licensed Center - Child Care Program,Full Permit,5/28/2013,153,,1098555,,Y,Y,Y,Y,"19406 CYPRESS NORTH HOUSTON R , HARRIS County, TX 77433",,,
2930,1627434,,The Goddard School,3655 BARKER CYPRESS RD ,HOUSTON,TX,77084,HARRIS,281-819-6750,Licensed Center - Child Care Program,Full Permit,11/28/2016,156,,1246728,,Y,Y,Y,Y,"3655 BARKER CYPRESS RD , HARRIS County, TX 77084",29.8308232,-95.6850044,"Barker Cypress Road, Houston, Harris County, Texas, 77084, United States"
2931,1705293,,The Goddard School,4025 RICHMOND AVE ,HOUSTON,TX,77027,HARRIS,713-804-6550,Licensed Center - Child Care Program,Full Permit,11/19/2020,158,,1351596,,Y,Y,Y,Y,"4025 RICHMOND AVE , HARRIS County, TX 77027",29.732560060606062,-95.44190206060607,"4025, Richmond Avenue, Houston, Harris County, Texas, 77027, United States"
2932,1674463,,The Goddard School,2151 KINGSLEY DR ,PEARLAND,TX,77584,BRAZORIA,713-413-0600,Licensed Center - Child Care Program,Full Permit,10/2/2018,298,pearland1tx@goddardschools.com,1306813,,Y,Y,Y,Y,"2151 KINGSLEY DR , BRAZORIA County, TX 77584",29.571507261711364,-95.41759781595427,"2151, Kingsley Drive, Shadow Creek Ranch, Pearland, Brazoria County, Texas, 77584, United States"
2933,1574396,,The Goddard School,9739 WORTHAM BLVD ,HOUSTON,TX,77065,HARRIS,281-949-8827,Licensed Center - Child Care Program,Full Permit,1/15/2016,150,,1187960,,Y,Y,Y,Y,"9739 WORTHAM BLVD , HARRIS County, TX 77065",29.9194303,-95.6114061,"Wortham Boulevard, Harris County, Texas, 77065, United States"
2934,1702645,,The Goddard School ( Rock Creek),14602 SPRING CYPRESS RD ,CYPRESS,TX,77429,HARRIS,281-320-1885,Licensed Center - Child Care Program,Full Permit,10/21/2020,154,cypress2TX@goddardschools.com,1347127,,Y,Y,Y,Y,"14602 SPRING CYPRESS RD , HARRIS County, TX 77429",29.9739007,-95.6857172,"Spring Cypress Road, Cypress, Harris County, Texas, 77429, United States"
2935,1689593,,The Goddard School (The Greater Heights),835 W 23RD ST ,HOUSTON,TX,77008,HARRIS,832-930-7553,Licensed Center - Child Care Program,Full Permit,10/3/2019,207,houston4tx@goddardschools.com,1328792,,Y,Y,Y,Y,"835 W 23RD ST , HARRIS County, TX 77008",29.80687989932886,-95.41308865771812,"835, West 23rd Street, Houston, Harris County, Texas, 77008, United States"
2936,1627648,,The Goddard School (The Greater Heights),777 W 23RD ST ,HOUSTON,TX,77008,HARRIS,832-930-7553,Licensed Center - Child Care Program,Full Permit,11/18/2016,166,houston4tx@goddardschools.com,1247040,,Y,Y,Y,Y,"777 W 23RD ST , HARRIS County, TX 77008",29.807169899999998,-95.41182615077304,"The Goddard School of Houston, 777, West 23rd Street, Houston, Harris County, Texas, 77008, United States"
2937,1688902,,The Goddard School - Spring Harmony,27084 BIRNHAM WOODS DR ,SPRING,TX,77386,MONTGOMERY,832-791-3990,Licensed Center - Child Care Program,Full Permit,9/3/2019,218,,1327771,,Y,Y,Y,Y,"27084 BIRNHAM WOODS DR , MONTGOMERY County, TX 77386",30.1424597,-95.3863298,"Birnham Woods Drive, The Falls at Imperial Oaks, Montgomery County, Texas, 77386, United States"
2938,1630246,,The Goddard School of Lake Houston,17823 W LAKE HOUSTON PKWY ,ATASCOCITA,TX,77346,HARRIS,832-995-2200,Licensed Center - Child Care Program,Full Permit,1/5/2017,216,,1250553,,Y,Y,Y,Y,"17823 W LAKE HOUSTON PKWY , HARRIS County, TX 77346",30.0083901,-95.1727143,"West Lake Houston Parkway, Kingwood Glen Manor, Atascocita, Harris County, Texas, 77346, United States"
2939,1669593,,The Goddard School of River Park,6500 E RIVER PARK DR ,SUGAR LAND,TX,77479,FORT BEND,281-972-7788,Licensed Center - Child Care Program,Full Permit,8/15/2018,189,,1300115,,Y,Y,Y,Y,"6500 E RIVER PARK DR , FORT BEND County, TX 77479",29.5724523,-95.6789373,"East River Park Drive, Sugar Land, Fort Bend County, Texas, 77479, United States"
2940,1544191,,The Goddard School of Sienna Plantation,6111 SIENNA RANCH RD ,MISSOURI CITY,TX,77459,FORT BEND,281-778-8200,Licensed Center - Child Care Program,Full Permit,1/21/2015,255,,1151539,,Y,Y,Y,Y,"6111 SIENNA RANCH RD , FORT BEND County, TX 77459",29.541775509798097,-95.5483754818511,"6111, Sienna Ranch Road, Missouri City, Fort Bend County, Texas, 77459, United States"
2941,1080626,,The Goddard School-Katy,24025 CINCO VILLAGE CENTER BL ,KATY,TX,77494,FORT BEND,281-392-1912,Licensed Center - Child Care Program,Full Permit,9/14/2010,234,,578308,,Y,Y,Y,Y,"24025 CINCO VILLAGE CENTER BL , FORT BEND County, TX 77494",,,
2942,1642265,,The Greenwood Preschool,12135 MIGHTY OAK DR ,HOUSTON,TX,77066,HARRIS,281-444-8747,Licensed Center - Child Care Program,Full Permit,6/19/2017,100,director@thegreenwoodpreschool.com,1264450,,Y,Y,Y,Y,"12135 MIGHTY OAK DR , HARRIS County, TX 77066",29.97079387755102,-95.50153242857142,"12135, Mighty Oak Drive, Greenwood Forest, Harris County, Texas, 77066, United States"
2943,1695084,,The Grove Community School,3305 RED BIRD LN ,CONROE,TX,77384,MONTGOMERY,281-706-2498,Licensed Center - Child Care Program,Full Permit,2/14/2020,63,chris@thegrovewoodlands.com,1336329,,N,Y,Y,Y,"3305 RED BIRD LN , MONTGOMERY County, TX 77384",30.190426147651007,-95.47524626845637,"3305, Red Bird Lane, Montgomery County, Texas, 77384, United States"
2944,1650069,,The Growing Tree ACademy,2045 REFLECTION BAY DR ,PEARLAND,TX,77584,BRAZORIA,713-436-5092,Licensed Center - Child Care Program,Full Permit,11/24/2017,154,,1274092,,Y,Y,Y,Y,"2045 REFLECTION BAY DR , BRAZORIA County, TX 77584",29.574672515924295,-95.40667507927623,"2045, Reflection Bay, Shadow Creek Ranch, Pearland, Brazoria County, Texas, 77584, United States"
2945,1711804,,"The Harbor School, Inc",14100 MEMORIAL DR ,HOUSTON,TX,77079,HARRIS,281-917-3786,Licensed Center - Child Care Program,Full Permit,4/7/2021,18,,1361830,,N,Y,Y,Y,"14100 MEMORIAL DR , HARRIS County, TX 77079",29.770367,-95.591685,"14100, Memorial Drive, Houston, Harris County, Texas, 77079, United States"
2946,1709052,,The Heart Next Door Early Enrichment Center,5430 AMELIA PLANTATION DR ,KATY,TX,77449,HARRIS,281-508-3324,Licensed Child-Care Home,Full Permit,2/5/2021,12,info@theheartnextdoor.org,1357530,,N,Y,Y,Y,"5430 AMELIA PLANTATION DR , HARRIS County, TX 77449",29.8533486,-95.7100702,"Amelia Plantation Drive, Harris County, Texas, 77449, United States"
2947,183877,,The Honey Tree,18629A STATE HIGHWAY 249 ,HOUSTON,TX,77070,HARRIS,281-955-8033,Licensed Center - Child Care Program,Full Permit,2/28/1986,85,thehoneytreepreschool@hotmail.com,99240,,Y,Y,Y,Y,"18629A STATE HIGHWAY 249 , HARRIS County, TX 77070",,,
2948,864704,,The Honor Roll School,2808 ALCORN OAKS DR ,SUGAR LAND,TX,77479,FORT BEND,281-265-7888,Licensed Center - Child Care Program,Full Permit,10/5/2006,218,,303022,,N,Y,Y,Y,"2808 ALCORN OAKS DR , FORT BEND County, TX 77479",29.572047318288075,-95.63026282257046,"2808, Alcorn Oaks Drive, Sugar Land, Fort Bend County, Texas, 77479, United States"
2949,1404367,,The I School,26440 FM 1093 RD ,RICHMOND,TX,77406,FORT BEND,832-222-9220,Licensed Center - Child Care Program,Full Permit,6/20/2012,180,,974590,,Y,Y,Y,Y,"26440 FM 1093 RD , FORT BEND County, TX 77406",29.7023735,-95.7452608,"FM 1093, Lakemont Trace, Fort Bend County, Texas, United States"
2950,240122,,The Imani School,12401 S POST OAK RD ,HOUSTON,TX,77045,HARRIS,713-723-0616,Licensed Center - Child Care Program,Full Permit,7/27/2000,478,pwilliams@imanischool.org,105728,,Y,Y,Y,Y,"12401 S POST OAK RD , HARRIS County, TX 77045",29.6694001,-95.4623752,"South Post Oak Road, Houston, Harris County, Texas, 77035, United States"
2951,824584,,The Karate School,7021 ATASCOCITA RD ,HUMBLE,TX,77346,HARRIS,281-812-2811,Licensed Center - School Age Program,Full Permit,2/13/2003,99,tksatascocita@gmail.com,219553,,N,N,N,Y,"7021 ATASCOCITA RD , HARRIS County, TX 77346",29.997217533207582,-95.16629882279234,"7021, Atascocita Road, Atascocita, Harris County, Texas, 77346, United States"
2952,1556623,,The Karate School- Fall Creek,8650 N SAM HOUSTON PKWY E STE 140,HUMBLE,TX,77396,HARRIS,281-436-1000,Licensed Center - School Age Program,Full Permit,5/13/2015,99,,1167212,,N,N,N,Y,"8650 N SAM HOUSTON PKWY E STE 140, HARRIS County, TX 77396",,,
2953,1542414,,The Kensington School,6410 SANSBURY BLVD ,RICHMOND,TX,77469,FORT BEND,281-232-4400,Licensed Center - Child Care Program,Full Permit,1/15/2015,241,,1149175,,Y,Y,Y,Y,"6410 SANSBURY BLVD , FORT BEND County, TX 77469",29.55277605,-95.69805600000001,"The Kensington School, 6410, Sansbury Boulevard, Richmond, Fort Bend County, Texas, 77469, United States"
2954,1664119,,The Kenworthy School,880 W 28TH ST ,HOUSTON,TX,77008,HARRIS,713-999-8028,Licensed Center - Child Care Program,Full Permit,5/18/2018,335,,1292485,,Y,Y,Y,Y,"880 W 28TH ST , HARRIS County, TX 77008",29.8115243,-95.4144709,"The Kenworthy School, 880, West 28th Street, Houston, Harris County, Texas, 77008, United States"
2955,1631888,,The Kids Club,5618 FM 1488 RD ,MAGNOLIA,TX,77354,MONTGOMERY,936-321-8533,Licensed Center - Child Care Program,Full Permit,8/4/2016,100,kidsclub03@yahoo.com,1252496,,N,N,N,Y,"5618 FM 1488 RD , MONTGOMERY County, TX 77354",30.2284103,-95.6909603,"FM 1488 Road, Mostyn, Montgomery County, Texas, United States"
2956,1403806,,The Kidz Corner,1904 N CLEVELAND ST ,DAYTON,TX,77535,LIBERTY,936-257-8060,Licensed Center - Child Care Program,Full Permit,9/28/2012,154,,973988,,Y,Y,Y,Y,"1904 N CLEVELAND ST , LIBERTY County, TX 77535",30.056758546571878,-94.8986645764533,"1904, North Cleveland Street, Dayton, Liberty County, Texas, 77535, United States"
2957,1721705,,The Kidz Spot Learning Center,1012 SYCAMORE ST ,LAKE JACKSON,TX,77566,BRAZORIA,979-292-8014,Licensed Center - Child Care Program,Initial,5/27/2021,85,thekidzspotlearningcenter@outlook.com,1378255,,Y,Y,Y,Y,"1012 SYCAMORE ST , BRAZORIA County, TX 77566",29.020783,-95.42784,"1012, Sycamore Street, Lake Jackson, Brazoria County, Texas, 77566, United States"
2958,1511733,,The Kim Nguyen,9307 DOVE WAY ,HOUSTON,TX,77075,HARRIS,832-542-3571,Registered Child-Care Home,Registered,5/1/2013,12,,1107559,,Y,Y,Y,Y,"9307 DOVE WAY , HARRIS County, TX 77075",29.606426934426228,-95.25738575409837,"9307, Dove Way, Houston, Harris County, Texas, 77075, United States"
2959,1701453,,The Kindle School In the Heights INC,5317 DARLING ST ,HOUSTON,TX,77007,HARRIS,832-504-6789,Licensed Center - Child Care Program,Full Permit,8/24/2020,103,,1345468,,Y,Y,Y,Y,"5317 DARLING ST , HARRIS County, TX 77007",29.77977457142857,-95.41637048979592,"5317, Darling Street, Houston, Harris County, Texas, 77007, United States"
2960,1499069,,"The Kipling School, Inc.",620 SHEPHERD DR ,HOUSTON,TX,77007,HARRIS,713-861-6743,Licensed Center - Child Care Program,Full Permit,6/19/2013,208,,1092895,,Y,Y,Y,Y,"620 SHEPHERD DR , HARRIS County, TX 77007",29.768074300000002,-95.40911292310437,"Early Childhood, 620, Shepherd Drive, Houston, Harris County, Texas, 77007, United States"
2961,851514,,The Learning Center,4300 E BELTWAY 8 S ,PASADENA,TX,77505,HARRIS,832-598-0451,Licensed Center - Child Care Program,Full Permit,2/15/2006,65,erin@southmain.org,277158,,Y,Y,Y,N,"4300 E BELTWAY 8 S , HARRIS County, TX 77505",,,
2962,1720671,,The Learning Experience,15221 SPENCER RD ,HOUSTON,TX,77095,HARRIS,281-861-4797,Licensed Center - Child Care Program,Initial,6/9/2021,194,,1376467,,Y,Y,Y,Y,"15221 SPENCER RD , HARRIS County, TX 77095",29.879348285714286,-95.63836185714285,"15221, Spencer Road, Harris County, Texas, 77095, United States"
2963,1685457,,The Learning Experience,3451 FM 1092 RD ,MISSOURI CITY,TX,77459,FORT BEND,832-539-6816,Licensed Center - Child Care Program,Full Permit,8/8/2019,215,,1322790,,Y,Y,Y,Y,"3451 FM 1092 RD , FORT BEND County, TX 77459",29.5666909,-95.5638967,"Murphy Road, Missouri City, Fort Bend County, Texas, 77459, United States"
2964,1699738,,The Learning Experience,7743 N SAM HOUSTON PKWY E ,HUMBLE,TX,77396,HARRIS,281-441-6005,Licensed Center - Child Care Program,Full Permit,7/16/2020,216,,1343228,,Y,Y,Y,Y,"7743 N SAM HOUSTON PKWY E , HARRIS County, TX 77396",29.9400076,-95.3029028,"North Sam Houston Parkway East, Houston, Harris County, Texas, 77396, United States"
2965,1582837,,The Learning Experience,10110 GREENHOUSE ,CYPRESS,TX,77433,HARRIS,281-256-7655,Licensed Center - Child Care Program,Full Permit,1/29/2016,200,cypress@tlecorp.com,1196441,,Y,Y,Y,Y,"10110 GREENHOUSE , HARRIS County, TX 77433",29.9507586,-95.691773,"Greenhouse Road, Towne Lake, Cypress, Harris County, Texas, 77433, United States"
2966,1565237,,The Learning Experience,24414 MIRANDOLA LN ,RICHMOND,TX,77406,FORT BEND,281-232-2323,Licensed Center - Child Care Program,Full Permit,11/3/2015,210,,1179058,,Y,Y,Y,Y,"24414 MIRANDOLA LN , FORT BEND County, TX 77406",29.688711877658744,-95.79897432529425,"24414, Mirandola Lane, Lakes of Bella Terra, Fort Bend County, Texas, 77406, United States"
2967,1675903,,The Learning Experience,2351 FM 646 RD W ,DICKINSON,TX,77539,GALVESTON,281-309-9600,Licensed Center - Child Care Program,Full Permit,11/1/2018,182,,1308801,,Y,Y,Y,Y,"2351 FM 646 RD W , GALVESTON County, TX 77539",29.4842664,-95.0644985,"FM 646, League City, Galveston County, Texas, 77539, United States"
2968,1647613,,The Learning Experience,3547 MCHARD RD ,PEARLAND,TX,77581,BRAZORIA,281-997-7833,Licensed Center - Child Care Program,Full Permit,7/21/2017,218,,1270799,,Y,Y,Y,Y,"3547 MCHARD RD , BRAZORIA County, TX 77581",29.582464891092833,-95.27395886101974,"3547, McHard Road, Pearland, Brazoria County, Texas, 77581, United States"
2969,1655499,,The Learning Experience,30251 LOOP 494 STE 14,KINGWOOD,TX,77339,MONTGOMERY,281-312-6417,Licensed Center - Child Care Program,Full Permit,1/19/2018,187,kingwood@tlechildcare.com,1280844,,Y,Y,Y,Y,"30251 LOOP 494 STE 14, MONTGOMERY County, TX 77339",30.060761,-95.244161,"Loop 494, Kings Mill, Pittsville, Oakhurst, Montgomery County, Texas, 77365, United States"
2970,1702672,,The Learning Experience,17997 SHAW RD ,CYPRESS,TX,77429,HARRIS,281-547-8581,Licensed Center - Child Care Program,Full Permit,10/21/2020,187,,1347185,,Y,Y,Y,Y,"17997 SHAW RD , HARRIS County, TX 77429",30.031884067612246,-95.6410661583217,"17997, Shaw Road, Harris County, Texas, 77429, United States"
2971,1706245,,The Learning Experience,4112 BEES LOOP ,MISSOURI CITY,TX,77459,FORT BEND,832-440-0264,Licensed Center - Child Care Program,Full Permit,12/10/2020,225,siennaplantation@tlechildcare.com,1353087,,Y,Y,Y,Y,"4112 BEES LOOP , FORT BEND County, TX 77459",29.5104339,-95.5328771,"Bees Passage Road, Missouri City, Fort Bend County, Texas, United States"
2972,1706123,,The Learning Experience,1838 FM 359 RD ,RICHMOND,TX,77406,FORT BEND,832-905-9417,Licensed Center - Child Care Program,Full Permit,12/4/2020,204,pecangrove@tlechildcare.com,1352944,,Y,Y,Y,Y,"1838 FM 359 RD , FORT BEND County, TX 77406",29.613693217687075,-95.74301457142857,"1838, FM 359, Richmond, Fort Bend County, Texas, 77406, United States"
2973,1667176,,The Learning Experience,30016 ALDINE WESTFIELD RD ,SPRING,TX,77386,MONTGOMERY,281-292-6785,Licensed Center - Child Care Program,Full Permit,6/25/2018,199,,1296627,,Y,Y,Y,Y,"30016 ALDINE WESTFIELD RD , MONTGOMERY County, TX 77386",30.1287832,-95.3979029,"Aldine Westfield Road, Montgomery County, Texas, 77386, United States"
2974,1695567,,The Learning Experience,25785 KATY FWY STE 700,KATY,TX,77494,HARRIS,281-665-2500,Licensed Center - Child Care Program,Full Permit,1/8/2020,208,,1337056,,Y,Y,Y,Y,"25785 KATY FWY STE 700, HARRIS County, TX 77494",,,
2975,1624628,,The Learning Experience,2435 ELDRIDGE PKWY S ,HOUSTON,TX,77077,HARRIS,281-497-0842,Licensed Center - Child Care Program,Full Permit,11/9/2016,200,,1242694,,Y,Y,Y,Y,"2435 ELDRIDGE PKWY S , HARRIS County, TX 77077",29.73802212441349,-95.62343766040365,"2435, Eldridge Parkway, Harris County, Texas, 77077, United States"
2976,1703131,,The Learning Experience,3821 E LEAGUE CITY PKWY ,LEAGUE CITY,TX,77573,GALVESTON,281-334-1011,Licensed Center - Child Care Program,Full Permit,10/23/2020,188,,1347910,,Y,Y,Y,Y,"3821 E LEAGUE CITY PKWY , GALVESTON County, TX 77573",,,
2977,1668397,,The Learning Experience Bellaire,3701 BELLAIRE BLVD ,HOUSTON,TX,77025,HARRIS,281-501-3297,Licensed Center - Child Care Program,Full Permit,8/3/2018,227,,1298441,,Y,Y,Y,Y,"3701 BELLAIRE BLVD , HARRIS County, TX 77025",29.70595,-95.433798,"3701, Bellaire Boulevard, Southside Place, Harris County, Texas, 77025, United States"
2978,1650124,,The Learning Experience Spring,6121 FM 2920 RD ,SPRING,TX,77379,HARRIS,281-257-4815,Licensed Center - Child Care Program,Full Permit,10/12/2017,225,,1274173,,Y,Y,Y,Y,"6121 FM 2920 RD , HARRIS County, TX 77379",30.07400396694319,-95.51569681473043,"6121, FM 2920, Harris County, Texas, 77379, United States"
2979,1620082,,The Learning Tree,837 12TH ST ,HEMPSTEAD,TX,77445,WALLER,979-826-4703,Licensed Center - Child Care Program,Full Permit,8/22/2016,50,,1237815,,Y,Y,Y,Y,"837 12TH ST , WALLER County, TX 77445",30.09708284217889,-96.08108452439727,"837, 12th Street, Hempstead, Waller County, Texas, 77445, United States"
2980,1634425,,The Lighthouse School,5701 N FRAZIER ST ,CONROE,TX,77303,MONTGOMERY,936-856-7894,Licensed Center - Child Care Program,Full Permit,2/21/2017,255,,1255651,,Y,Y,Y,Y,"5701 N FRAZIER ST , MONTGOMERY County, TX 77303",30.3516762,-95.4720575,"North Frazier Street, Conroe, Montgomery County, Texas, 77303, United States"
2981,1709511,,"The Little Learning Academy, LLC",12750 EAGLE DR ,MONT BELVIEU,TX,77535,CHAMBERS,832-501-3130,Licensed Center - Child Care Program,Full Permit,2/1/2021,225,,1358308,,Y,Y,Y,Y,"12750 EAGLE DR , CHAMBERS County, TX 77535",29.8756678,-94.8899439,"Eagle Drive, Mont Belvieu, Chambers County, Texas, United States"
2982,1597658,,The Little Learning Place,965 PINEMONT DR ,HOUSTON,TX,77018,HARRIS,346-240-2884,Licensed Center - Child Care Program,Full Permit,4/6/2016,61,thelittlelearningplace@gmail.com,1213501,,Y,Y,Y,Y,"965 PINEMONT DR , HARRIS County, TX 77018",29.840938915272794,-95.41924238635102,"965, Pinemont Drive, Houston, Harris County, Texas, 77018, United States"
2983,1515689,,The Little Rascals Child Care,19935 HIGHWAY 6 ,MANVEL,TX,77578,BRAZORIA,281-489-1017,Licensed Center - Child Care Program,Full Permit,1/14/2014,205,director@golittlerascals.com,1112216,,Y,Y,Y,Y,"19935 HIGHWAY 6 , BRAZORIA County, TX 77578",,,
2984,1106526,,The Little School,1220 MULCAHY ST ,ROSENBERG,TX,77471,FORT BEND,281-232-3805,Licensed Center - Child Care Program,Full Permit,8/12/2010,99,,610528,,Y,Y,Y,Y,"1220 MULCAHY ST , FORT BEND County, TX 77471",29.555348326530613,-95.81210277551021,"1220, Mulcahy Street, Rosenberg, Fort Bend County, Texas, 77471, United States"
2985,509338,,The Little School at MDPC,11612 MEMORIAL DR ,HOUSTON,TX,77024,HARRIS,713-490-9267,Licensed Center - Child Care Program,Full Permit,2/7/1995,135,calexander@mdpc.org,136723,,Y,Y,Y,Y,"11612 MEMORIAL DR , HARRIS County, TX 77024",29.751175,-95.52355,"11612, Memorial Drive, Bunker Hill Village, Harris County, Texas, 77024, United States"
2986,1659317,,The Little Village School,1717 DULLES AVE ,MISSOURI CITY,TX,77459,FORT BEND,281-612-1777,Licensed Center - Child Care Program,Full Permit,2/21/2018,164,,1285603,,Y,Y,Y,Y,"1717 DULLES AVE , FORT BEND County, TX 77459",29.581669,-95.581861,"Dulles Avenue, Sugar Land, Fort Bend County, Texas, 77459, United States"
2987,1006747,,The Love & Learning Center,19218 SUNNY LEAF LN ,KATY,TX,77449,HARRIS,346-401-8066,Licensed Child-Care Home,Full Permit,1/27/2010,12,,491390,,Y,Y,Y,Y,"19218 SUNNY LEAF LN , HARRIS County, TX 77449",29.847377795918366,-95.70653893877551,"19218, Sunny Leaf Lane, Harris County, Texas, 77449, United States"
2988,1710707,,The Lux School,2555 COUNTY RD 58 ,MANVEL,TX,77578,BRAZORIA,833-589-5437,Licensed Center - Child Care Program,Full Permit,11/10/2020,212,registrar@theluxschool.com,1360216,,Y,Y,Y,Y,"2555 COUNTY RD 58 , BRAZORIA County, TX 77578",29.5113952,-95.4247353,"Croix Road, Pearland, Brazoria County, Texas, 77578-1581, United States"
2989,1501203,,The Mays School,6720 CHIMNEY ROCK RD STE G,HOUSTON,TX,77081,HARRIS,713-669-9286,Licensed Center - Child Care Program,Full Permit,3/25/2013,213,info@mays.school,1095440,,Y,Y,Y,Y,"6720 CHIMNEY ROCK RD STE G, HARRIS County, TX 77081",29.706985140853053,-95.47637850873373,"6720, Chimney Rock Road, Houston, Harris County, Texas, 77081, United States"
